episode,final position x,final position y,success,time taken
29,1.7358925529179,0.2465279098260968,1,0 days 00:00:39.635977
30,1.778881358491984,0.2439968967024967,1,0 days 00:00:47.061157
31,1.7382815344441456,0.2389187844635364,1,0 days 00:00:42.094452
32,1.7529049548032454,0.2451973100043577,1,0 days 00:00:48.567639
33,1.7818909005798662,0.2371977936524734,1,0 days 00:00:39.672984
34,1.816013739908335,0.2338447661273543,1,0 days 00:00:52.983627
35,1.8599999638904847,0.2099744357754338,1,0 days 00:00:39.471064
36,1.8688062464491595,0.2198407445994321,1,0 days 00:01:00.519449
37,0.8515448041886795,2.07356008438997,0,0 days 00:00:25.632959
38,1.7238231666056032,0.2422581450456161,1,0 days 00:00:41.881365
39,1.890165199166126,0.1999325859000908,1,0 days 00:00:40.042762
40,1.8515269328320525,0.2207608845925463,1,0 days 00:00:49.050049
41,1.710136679397092,0.2360611331962159,1,0 days 00:00:42.733107
42,1.7159607215974526,0.2383039766263039,1,0 days 00:00:44.504705
43,1.842256712045976,0.2298436499387629,1,0 days 00:00:55.003972
44,1.7528909355199138,0.2498909401330241,1,0 days 00:00:49.680669
45,1.745514200556334,0.2415199783871391,1,0 days 00:00:39.878117
46,1.7881531983571253,0.2468209935185474,1,0 days 00:00:50.888792
47,1.7448822246129536,0.248980928280152,1,0 days 00:00:46.203876
48,1.7432888352967448,0.2398482646020723,1,0 days 00:00:46.766694
49,1.7247476173829712,0.2482056479862872,1,0 days 00:00:39.688374
50,1.8295868381880973,0.2297655264903252,1,0 days 00:00:39.590035
51,1.7643195893798014,0.2457694272290952,1,0 days 00:00:39.746565
52,1.726727097615426,0.2392706009107115,1,0 days 00:00:41.522206
53,1.7641239141261926,0.2470880135596421,1,0 days 00:00:42.993125
54,1.8379407210655896,0.2284386566996402,1,0 days 00:00:43.134308
55,1.7082441630859948,0.245505643021064,1,0 days 00:00:43.099764
56,1.8121146557032068,0.2331232691228025,1,0 days 00:00:42.838968
57,1.7407919254658704,0.2463825173032867,1,0 days 00:00:42.605108
58,0.0336983551963251,1.0569804746955718,0,0 days 00:00:20.403809
59,1.8148773127028688,0.2348727203267273,1,0 days 00:00:45.332419
60,1.884102978160798,0.2090654254776159,1,0 days 00:00:41.943007
61,1.811993006004168,0.2345481228539908,1,0 days 00:00:46.089096
62,1.7534598747785737,0.2431289836857149,1,0 days 00:00:40.719722
63,1.8067698811202888,0.2322083655839469,1,0 days 00:00:44.080773
64,1.7223685299524891,0.2347025653042483,1,0 days 00:00:41.833931
65,1.7754681057307862,0.2462350276832188,1,0 days 00:00:45.360554
66,1.8056195567017108,0.2379835247533602,1,0 days 00:00:44.383262
67,1.7716258664672644,0.24499946842713,1,0 days 00:00:40.456569
68,1.7962607739620975,0.2332282186622295,1,0 days 00:00:40.681458
69,0.0917788836938978,1.1300729939855814,0,0 days 00:00:14.652335
70,-0.0021296130740015,1.1153444046989407,0,0 days 00:00:25.248304
71,1.760026324857889,0.2485404472719178,1,0 days 00:00:52.362843
72,1.88787752702747,0.203951259468479,1,0 days 00:00:45.262109
73,1.7317164333138522,0.2474109560609526,1,0 days 00:00:44.092262
74,1.852804219888136,0.2227011044261995,1,0 days 00:00:43.969877
75,1.7962850208236991,0.2397341432914305,1,0 days 00:00:45.712057
76,1.7854925639293708,0.2447737191696123,1,0 days 00:00:43.259868
77,1.74720435665898,0.2384256174959812,1,0 days 00:00:52.511174
78,1.750520630711105,0.2489773061053102,1,0 days 00:00:53.318129
79,1.7100325890998536,0.2413673120449921,1,0 days 00:00:39.413570
80,1.7327060633974458,0.2464546926942061,1,0 days 00:00:50.883317
81,1.8350775972792448,0.2320423775980088,1,0 days 00:00:57.539301
82,1.8431616218201363,0.222061910590286,1,0 days 00:00:41.470428
83,1.8338649384418644,0.2242417842900994,1,0 days 00:00:42.045834
84,1.7235939520051229,0.2429889055455468,1,0 days 00:00:52.229232
85,1.7622631598993508,0.2457975490871607,1,0 days 00:00:55.793221
86,1.815940922438291,0.2323923726622211,1,0 days 00:00:44.227055
87,1.701907554828273,0.239599927123882,1,0 days 00:00:42.590005
88,1.715486230564971,0.2446616641386007,1,0 days 00:00:44.688370
89,1.7840420868365154,0.2347648470986136,1,0 days 00:00:53.834572
90,1.7162364586519516,0.2408745956634631,1,0 days 00:00:41.915099
91,1.7605821058346194,0.247019558352111,1,0 days 00:00:41.725323
92,1.8994428412579032,0.1922121036446939,1,0 days 00:00:58.169449
93,0.0704126193382734,1.1842739362279904,0,0 days 00:00:19.163270
94,1.7698128095520471,0.2443304706532935,1,0 days 00:00:39.413479
95,0.0721069868083555,1.113872653241477,0,0 days 00:00:19.465802
96,1.7461965938588109,0.244183721698985,1,0 days 00:00:42.147461
97,1.8539020084543176,0.2197761405034585,1,0 days 00:00:57.312857
98,1.7606115307326846,0.244753747631682,1,0 days 00:00:44.273961
99,1.851562014782204,0.2254591439183278,1,0 days 00:00:49.230711
100,1.7391900185599505,0.2477361475610383,1,0 days 00:00:48.530617
101,1.7273496973836255,0.2403481135098547,1,0 days 00:00:46.440440
102,1.7595595548403995,0.2426071506497089,1,0 days 00:00:52.942658
103,1.8626143794059065,0.2203420414548691,1,0 days 00:00:40.872128
104,1.7355133774499054,0.24587069476861,1,0 days 00:00:48.999537
105,1.8474465743301949,0.2200203367539443,1,0 days 00:00:56.409769
106,0.052701545400275,0.9880462108310528,0,0 days 00:00:14.418776
107,1.8069000867567344,0.2409107232392961,1,0 days 00:00:42.768339
108,1.8724626050773578,0.21017948619739807,1,0 days 00:01:03.731378
109,0.01620505204915792,0.9579741981518186,0,0 days 00:00:18.121622
110,1.742729433065531,0.23997911326569243,1,0 days 00:00:48.971945
111,1.7331062269212671,0.24266026145782468,1,0 days 00:00:39.333428
112,1.7299515320190681,0.24218530279632633,1,0 days 00:00:43.063059
113,1.7339814326840963,0.24322795693246274,1,0 days 00:00:42.953967
114,1.8610642624126912,0.21843936408853004,1,0 days 00:00:44.130130
115,1.7190663921266551,0.24033366950797805,1,0 days 00:00:43.555626
116,1.7236721055959539,0.2447143314210993,1,0 days 00:00:42.700064
117,1.7183734923665965,0.24548318135437625,1,0 days 00:00:47.145007
118,1.7244221233442396,0.24746638636686555,1,0 days 00:00:43.250878
119,0.03417346393766241,0.8991240247392421,0,0 days 00:00:19.278008
120,1.7309146371619817,0.24765169588551497,1,0 days 00:00:45.810191
121,1.7538603538805004,0.2408570624348237,1,0 days 00:00:44.105489
122,1.846102062133383,0.22716426182683483,1,0 days 00:00:56.034154
123,0.8704764631150517,2.032724521020475,0,0 days 00:00:29.697307
124,1.8482468272064507,0.21579314937107175,1,0 days 00:00:48.885594
125,1.805569447699256,0.23386694136739924,1,0 days 00:00:46.211340
126,1.888422536317291,0.1972324951131846,1,0 days 00:00:44.066228
127,1.8477564732966854,0.22636012257840762,1,0 days 00:00:48.486630
128,1.734587399269222,0.24409875088843128,1,0 days 00:00:40.556928
129,1.755839254221557,0.24833685682423837,1,0 days 00:00:51.758960
130,1.750198378863028,0.24821090632055504,1,0 days 00:00:40.786239
131,1.7965973914245756,0.23953850421541467,1,0 days 00:00:39.775312
132,1.7486571106826438,0.24901508457434163,1,0 days 00:00:44.551525
133,1.7557001300083308,0.24312752350214367,1,0 days 00:00:44.935008
134,0.040150574847374505,0.9301006002814768,0,0 days 00:00:29.646821
135,1.784584242597269,0.2440123056540579,1,0 days 00:00:48.277861
136,1.7421857990097542,0.24973105465106568,1,0 days 00:00:43.294366
137,1.7458105678252807,0.24263496166684842,1,0 days 00:00:42.726083
138,0.05020676741545865,1.1037601097006149,0,0 days 00:00:13.992290
139,1.8600861040307393,0.2109250537900914,1,0 days 00:00:56.396517
140,1.7541182965439646,0.24686766151813072,1,0 days 00:00:43.650281
141,1.8158825185674272,0.23028327040261232,1,0 days 00:00:47.218452
142,1.8317696828170036,0.2331390137581236,1,0 days 00:00:52.593094
143,1.7644150633947597,0.23788688138782865,1,0 days 00:00:54.437624
144,1.7873287219291478,0.24286228171618718,1,0 days 00:00:43.207967
145,1.734551287835612,0.24446082301666203,1,0 days 00:00:44.169655
146,1.7850500363242021,0.2335963467040572,1,0 days 00:00:52.771724
147,1.8346796676813146,0.23332109647863347,1,0 days 00:00:40.030828
148,1.808369462615152,0.23655421553558612,1,0 days 00:00:44.621623
149,1.7528788607196066,0.2413613276475835,1,0 days 00:00:39.483648
150,1.768506901956755,0.2460309854287946,1,0 days 00:00:45.260739
151,1.8586056589040107,0.2144814576001541,1,0 days 00:00:48.211576
152,1.7280796727548584,0.24807042923601527,1,0 days 00:00:48.599700
153,1.7252955758017268,0.24191659948324118,1,0 days 00:00:48.031375
154,1.751283475702556,0.2412266510876805,1,0 days 00:00:39.588186
155,1.7481851350848299,0.24061921090970484,1,0 days 00:00:42.667585
156,1.783413218776508,0.2373250741528108,1,0 days 00:00:40.138623
157,1.802772286097083,0.23767645555038627,1,0 days 00:00:53.566198
158,1.7626211858861054,0.248328946256076,1,0 days 00:00:49.724548
159,1.7498091818949968,0.24352262926962992,1,0 days 00:00:43.348725
160,1.858116691063722,0.21603512991099758,1,0 days 00:00:42.587957
161,1.8449295992107906,0.22661357222902453,1,0 days 00:00:38.750162
162,1.8813182750785504,0.2075055305829697,1,0 days 00:00:39.352718
163,1.7419966413160297,0.24340152438725055,1,0 days 00:00:54.332048
164,1.788147647006509,0.23346394147811733,1,0 days 00:00:40.527762
165,1.7286838980457424,0.24577345011309845,1,0 days 00:00:45.304514
166,1.8364015702064604,0.2345391456324674,1,0 days 00:01:04.578840
167,1.8578675362101962,0.21445316338819131,1,0 days 00:00:40.994021
168,1.8630768104098332,0.22267090955730956,1,0 days 00:00:45.053300
169,1.7697598286613967,0.2469667056752737,1,0 days 00:00:45.556632
170,1.7348263465683715,0.24721029550400603,1,0 days 00:00:41.532993
171,1.8268766393988385,0.23534783287376893,1,0 days 00:00:50.007959
172,1.8831783722616673,0.20656689428797037,1,0 days 00:00:51.412372
173,1.742452157382727,0.24855176327249648,1,0 days 00:00:40.749680
174,0.012749007782543648,1.1117844910386752,0,0 days 00:00:16.284883
175,1.7521557665996703,0.24907123009086168,1,0 days 00:00:44.808039
176,1.804491386195477,0.24207518921969046,1,0 days 00:00:48.253964
177,1.730109756525081,0.24516562638628364,1,0 days 00:00:45.724877
178,0.8282058160867093,1.9885476750347773,0,0 days 00:00:37.987703
179,1.7225836677405804,0.24202187086122717,1,0 days 00:00:40.441161
180,1.7910920856577188,0.24563008687229856,1,0 days 00:00:46.581764
181,1.8775839323324535,0.20404885729781122,1,0 days 00:00:40.863300
182,1.8119557560750548,0.23758704586995705,1,0 days 00:00:41.735966
183,0.02153768075675684,0.8983535921343881,0,0 days 00:00:25.761387
184,1.8429060305948501,0.2231507843682711,1,0 days 00:00:38.804334
185,1.8796157743777666,0.21270826453502406,1,0 days 00:00:46.437857
186,1.819294429244014,0.23920607955809123,1,0 days 00:01:02.677616
187,1.884469824812216,0.2057619434044435,1,0 days 00:00:42.990663
188,1.7672118073847718,0.24749710116628365,1,0 days 00:00:46.102268
189,1.7812655790473815,0.24143298744154557,1,0 days 00:00:43.703572
190,1.8036735175219218,0.24219001331426657,1,0 days 00:01:12.852423
191,1.7678563106380252,0.244487049022175,1,0 days 00:00:49.379322
192,1.7473654913501262,0.23997193956720864,1,0 days 00:00:47.098560
193,0.03562409516321592,1.0827700776241607,0,0 days 00:00:16.273706
194,1.7176697596412913,0.23852872138027204,1,0 days 00:00:42.717903
195,0.8583549278048298,2.0376392352937254,0,0 days 00:00:24.231181
196,1.7496740257275294,0.2371496088548278,1,0 days 00:00:43.740165
197,1.8682865743376746,0.21008909662747866,1,0 days 00:00:50.093921
198,1.8796754170485266,0.1995140812824508,1,0 days 00:01:00.573904
199,1.7350176696330886,0.23983772620312985,1,0 days 00:00:42.681390
200,0.8625522625205901,2.125124509070009,0,0 days 00:00:23.186168
201,1.8541755238643305,0.21852529164162984,1,0 days 00:00:46.250481
202,1.807979616442289,0.23890192292517795,1,0 days 00:00:53.314904
203,1.826899501927854,0.22791159715755877,1,0 days 00:00:48.172093
204,1.7376061285507884,0.2487710621554112,1,0 days 00:00:44.319560
205,1.7649829202429241,0.24413191302311482,1,0 days 00:00:40.344274
206,1.7581326202249985,0.2481598132118016,1,0 days 00:00:41.791518
