episode,final position x,final position y,success,time taken
79,0.772238866723365,0.1013174865975791,1,0 days 00:00:20.904495
80,0.7744607334064564,0.0910589772502831,1,0 days 00:00:21.817216
81,0.7930540883435461,0.134958410900223,1,0 days 00:00:19.040856
82,0.7586126174365476,0.0416590326573948,1,0 days 00:00:21.064265
83,0.7569306172839458,0.0447995635938537,1,0 days 00:00:39.053335
84,0.7675881771066464,0.0468137961234536,1,0 days 00:00:39.026901
85,0.7648035690405635,0.0644191540582178,1,0 days 00:00:25.112897
86,0.766704189448765,0.0570773018564577,1,0 days 00:00:33.594645
87,0.7631477974638713,0.0498768267227618,1,0 days 00:00:22.920975
88,0.7577012527600704,0.0472775449669799,1,0 days 00:00:23.885042
89,0.7699040878728489,0.0923442045974705,1,0 days 00:00:20.407435
90,0.7572289422403622,0.004000585851452,1,0 days 00:00:33.243285
