episode,final position x,final position y,success,time taken
42,-0.17960092060797592,0.21435406759616937,0,0 days 00:00:11.862374
43,-0.21838370490294615,-0.00935385450579664,0,0 days 00:00:04.601390
44,0.9572711598777297,0.2296376513208759,1,0 days 00:00:13.248681
45,-0.18864518872334135,-0.01103635986853092,0,0 days 00:00:04.596927
46,1.005951454788508,0.24079269940071496,1,0 days 00:00:21.060082
47,-0.2107371323169504,0.03915453872801903,0,0 days 00:00:04.625972
48,-0.20449660456043747,-0.07281193794494942,0,0 days 00:00:04.990449
49,-0.23223770433699154,-0.04548994840206041,0,0 days 00:00:05.637041
50,-0.24183479122329976,-0.01064874888618968,0,0 days 00:00:04.617696
51,-0.2096249422793171,-0.05330050323722588,0,0 days 00:00:04.816897
52,-0.22125560101325523,-0.009709784854020118,0,0 days 00:00:04.581154
53,-0.2099525951563163,-8.715449372131729e-05,0,0 days 00:00:04.624128
54,1.067637833103507,0.2289844683827709,1,0 days 00:00:17.898928
55,-0.21272233834286025,-0.031438746075172115,0,0 days 00:00:04.792336
56,-0.19922548170952095,0.09547894583807728,0,0 days 00:00:11.433025
57,-0.20221109688715416,-0.0879251247084442,0,0 days 00:00:05.049794
58,-0.22134409802487925,0.008879246332080148,0,0 days 00:00:04.406285
59,1.0025221592313038,0.22957940063667365,1,0 days 00:00:19.204457
60,-0.23011829779128595,-0.015626282623125046,0,0 days 00:00:04.681105
61,-0.22339502595175814,0.02340767736173626,0,0 days 00:00:04.776315
62,-0.2279956536949753,-0.06666408455640109,0,0 days 00:00:05.204851
63,-0.2115332144362524,-0.06301513082535788,0,0 days 00:00:04.634554
64,-0.20822222355199457,0.026436288271854066,0,0 days 00:00:04.785808
65,-0.19654488483601362,-0.05294171090436665,0,0 days 00:00:04.843221
66,-0.2373644559286661,-0.029697525500029832,0,0 days 00:00:04.791789
67,-0.21624770568239865,-0.02237382557998191,0,0 days 00:00:04.447545
68,-0.20241146883472794,-0.01652788708085889,0,0 days 00:00:04.385129
69,-0.20499795907917734,-0.03334702947283513,0,0 days 00:00:05.017367
70,-0.22638116733387406,-0.029491510702549878,0,0 days 00:00:05.418675
71,0.9386933927912469,0.2329015428759612,1,0 days 00:00:15.062306
72,-0.21699432122766407,-0.017495915585817135,0,0 days 00:00:04.789789
73,-0.22684387989480498,0.007371596596127146,0,0 days 00:00:04.604227
74,0.8984451387933339,0.2139988201625058,1,0 days 00:00:15.314465
75,-0.23917259359573417,0.012941409519219505,0,0 days 00:00:04.562211
76,-0.22126917449410033,-0.039133919687423,0,0 days 00:00:05.040885
77,-0.21830770998494378,-0.041992205760197424,0,0 days 00:00:04.574353
78,0.953285513621287,0.24001290072157636,1,0 days 00:00:15.107914
79,-0.18435869036319025,-0.032857823051994486,0,0 days 00:00:04.575160
80,-0.20230052832140033,-0.06910300636328148,0,0 days 00:00:05.005016
81,-0.1891039786056321,-0.04116959278382876,0,0 days 00:00:04.984346
82,-0.211611544092414,0.030723294897840897,0,0 days 00:00:04.435880
83,-0.19460534637718072,-0.046717924961492185,0,0 days 00:00:04.785257
84,-0.23039824335900863,0.02273775058659832,0,0 days 00:00:04.836054
85,-0.19337867339252499,-0.03250819807651728,0,0 days 00:00:04.785877
86,0.9717972784280275,0.23482257237771345,1,0 days 00:00:14.645915
87,1.010160806634942,0.23292788079325072,1,0 days 00:00:13.710446
88,1.0358048389161236,0.23236964070713959,1,0 days 00:00:21.517735
89,-0.2082765317358876,-0.02726121816662607,0,0 days 00:00:04.692745
90,1.0099003351725333,0.23837727696924324,1,0 days 00:00:16.637426
91,-0.2063812948804013,-0.003251110409631118,0,0 days 00:00:04.667945
92,-0.15512965013536026,0.2155399811758696,0,0 days 00:00:12.196537
93,-0.20635159662387137,-0.08707757831669681,0,0 days 00:00:05.009622
94,-0.19987669415951484,-0.015437805229270633,0,0 days 00:00:04.641095
95,-0.25372302559143756,0.003860214613689985,0,0 days 00:00:04.802250
96,0.9755469363986846,0.23498329951330993,1,0 days 00:00:18.619676
97,1.0167899362327304,0.23551033682403447,1,0 days 00:00:19.746816
98,-0.2542014536774165,-0.012032721860474162,0,0 days 00:00:05.146102
99,0.9359886011758226,0.225431037749204,1,0 days 00:00:15.706967
100,0.927700177750227,0.22438946646370617,1,0 days 00:00:14.139320
101,-0.22031104540073373,0.019212492213537352,0,0 days 00:00:04.695210
102,-0.20291434643537776,-0.0057825550467903095,0,0 days 00:00:04.799728
103,-0.21509440137538835,-0.009889044420577496,0,0 days 00:00:05.017936
104,-0.22288715999097158,-0.017310084150738862,0,0 days 00:00:04.571953
105,-0.20663432778324003,-0.004175060952576971,0,0 days 00:00:04.643090
106,-0.19509629022778222,-0.039114956408629026,0,0 days 00:00:04.988714
107,-0.19985995097986134,-0.013554460907301008,0,0 days 00:00:04.804201
108,-0.2180944855884453,-0.03104412295135925,0,0 days 00:00:04.635736
109,1.1347121078841076,0.1921859589979951,1,0 days 00:00:21.305117
110,-0.1974604760111857,-0.04217417616516619,0,0 days 00:00:05.136840
111,0.9305623874184932,0.22005462754729965,1,0 days 00:00:19.376123
112,-0.23149739359013158,-0.03399671549612681,0,0 days 00:00:05.114482
113,-0.1958190646274953,-0.056380201182488446,0,0 days 00:00:05.017112
114,-0.19847532504870063,0.010679022141873287,0,0 days 00:00:04.603393
115,-0.21269940682062005,0.02566210269315488,0,0 days 00:00:04.435957
116,-0.17124296219665616,0.17319728266215173,0,0 days 00:00:16.024317
117,0.976576037369444,0.241333564505659,1,0 days 00:00:19.838666
118,-0.22586274705450102,0.04473249111849514,0,0 days 00:00:04.465717
119,-0.21573617308152468,-0.023134669463900213,0,0 days 00:00:04.798601
120,-0.21173061921664624,0.007364049384536394,0,0 days 00:00:04.623208
121,-0.24867996555470917,0.016773421836533083,0,0 days 00:00:05.194296
122,-0.20246570921419724,-0.017364191281790457,0,0 days 00:00:04.787887
123,-0.23412806592366123,-0.0038073649213763872,0,0 days 00:00:04.830827
124,-0.2326993107284716,-0.034264195496725346,0,0 days 00:00:04.995915
125,-0.22386379518051752,-0.02438130415075714,0,0 days 00:00:04.996001
126,-0.20186740286001778,-0.04063934450721983,0,0 days 00:00:04.832424
127,-0.21849182121262767,0.024277048429132395,0,0 days 00:00:04.827129
128,-0.19626245109087448,-0.06293580365435572,0,0 days 00:00:04.991483
129,-0.2673035813955395,0.032248544121865244,0,0 days 00:00:04.789211
130,-0.2468216516976472,0.012381485046554983,0,0 days 00:00:04.831820
131,1.048728107426307,0.23320315117004084,1,0 days 00:00:19.544501
132,-0.21910173752154466,-0.033957066768724085,0,0 days 00:00:04.533187
133,-0.21468878090327526,-0.005278431607859883,0,0 days 00:00:04.786380
134,-0.22071318333506496,0.10907610601213039,0,0 days 00:00:04.824601
135,-0.2370486358738823,-0.0026015515362839492,0,0 days 00:00:04.428585
136,-0.21578565843772304,-0.03742903415368651,0,0 days 00:00:04.621943
137,-0.21283524272304963,-0.02506170483744272,0,0 days 00:00:04.559544
138,1.1119417446707964,0.21144025268483627,1,0 days 00:00:23.360704
139,1.0203110864669098,0.23667061145857302,1,0 days 00:00:15.376454
140,1.0057083797057316,0.23700081915850976,1,0 days 00:00:18.940843
141,-0.9996774323911964,-3.2134333778630087e-07,1,0 days 00:00:00.052333
142,-0.23907352897641396,0.005050339241351115,0,0 days 00:00:04.510203
143,-0.2186762682494973,-0.021454083854497326,0,0 days 00:00:04.619818
144,-0.20379075125319443,-0.05113549732716938,0,0 days 00:00:04.777043
145,-0.22770856988836913,0.011539612984642657,0,0 days 00:00:04.409145
146,1.0689756409204685,0.23148861326683975,1,0 days 00:00:17.956799
147,-0.1914591296772946,-0.044415357098921346,0,0 days 00:00:05.109185
148,-0.23871816244330582,0.026293029609017273,0,0 days 00:00:04.619918
149,-0.21196848250233094,-0.056239448815911114,0,0 days 00:00:04.625630
150,-0.21353674165559924,-0.038790407554180936,0,0 days 00:00:04.577646
151,-0.257800647527146,0.051606680541332,0,0 days 00:00:04.848175
152,-0.216390798749171,-0.03280584781806879,0,0 days 00:00:04.799438
153,0.9754944230408156,0.22995454466423107,1,0 days 00:00:15.921646
154,-0.26047298803220853,-0.006792495582099574,0,0 days 00:00:04.944838
155,-0.22067628469013575,0.02117098253572808,0,0 days 00:00:04.608143
156,-0.20740826691800915,-0.03950436761711401,0,0 days 00:00:04.429139
157,-0.23850029014734692,0.01514931772726088,0,0 days 00:00:04.564275
158,-0.18525175661988208,-0.02217609500189368,0,0 days 00:00:04.625331
159,-0.20398667587453478,-0.03204277611532562,0,0 days 00:00:04.624049
160,-0.20624801134398518,-0.02895197969769557,0,0 days 00:00:04.621814
161,-0.25006015215914745,0.024835574418943643,0,0 days 00:00:05.004741
162,1.1118721314173683,0.2140992050272955,1,0 days 00:00:21.030234
163,1.0112895994277395,0.23594222256098552,1,0 days 00:00:14.224694
164,1.0311352466796344,0.2400781651250318,1,0 days 00:00:14.035985
165,-0.20708812667993498,-0.04284344671753516,0,0 days 00:00:04.509674
166,0.922851300691468,0.22285226304367864,1,0 days 00:00:22.044601
167,-0.22996878980515895,-0.005335357411306511,0,0 days 00:00:04.629388
168,-0.2094498654983887,0.005141177270413855,0,0 days 00:00:04.638427
169,1.0493384925499356,0.2283864141004149,1,0 days 00:00:23.228350
170,0.9371269790888919,0.2257807365803036,1,0 days 00:00:16.165946
171,-0.23739948260195737,0.009725476717173963,0,0 days 00:00:04.980136
172,-0.20411518950926436,-0.08379974340543807,0,0 days 00:00:05.158068
173,-0.22802419915830416,0.02163389651745557,0,0 days 00:00:04.623356
174,-0.22168686627751372,-0.06582267137453411,0,0 days 00:00:05.023506
175,-0.2202640628486417,0.023176929717729385,0,0 days 00:00:04.820914
176,-0.21303745742018249,0.008569855434368067,0,0 days 00:00:04.771072
177,-0.13912093913190923,0.1994213800879725,0,0 days 00:00:13.285138
178,-0.20628448485524292,-0.03355383015873608,0,0 days 00:00:04.569299
179,-0.20574168993291775,-0.012930406860058934,0,0 days 00:00:04.821645
180,-0.23181982278905214,0.030789979783910227,0,0 days 00:00:04.589705
181,-0.2155131570698996,-0.051965922627635476,0,0 days 00:00:05.257356
182,0.9475777131611824,0.2294449357563726,1,0 days 00:00:15.069198
183,-0.20527671720884189,-0.03296885955250446,0,0 days 00:00:04.794580
184,-0.1953912352175262,-0.06582004529869336,0,0 days 00:00:05.010720
185,-0.21290496803272352,-0.012079799530556566,0,0 days 00:00:04.578097
186,-0.22771929906377028,0.03579713005893869,0,0 days 00:00:04.794474
187,-0.20958240880730133,-0.03776481602418814,0,0 days 00:00:05.050009
188,-0.21042863561121541,-0.029366294310482755,0,0 days 00:00:05.201554
189,-0.23264277550989992,-0.024377338406534346,0,0 days 00:00:04.788588
190,-0.22219316834356323,-0.07302028728922128,0,0 days 00:00:04.791058
191,-0.22170055483437975,-0.0005443915432806392,0,0 days 00:00:04.842085
192,-0.2228135818512781,-0.024785594245997293,0,0 days 00:00:04.787288
193,-0.22228904880214434,0.034947342663265414,0,0 days 00:00:04.578108
194,0.9939625126284972,0.23123841076713558,1,0 days 00:00:20.176140
195,-0.20204954339061357,-0.012289493844078472,0,0 days 00:00:04.520567
196,1.0627896993712354,0.23122189210159277,1,0 days 00:00:17.140094
197,0.9792586142956109,0.2311443432433906,1,0 days 00:00:16.421471
198,-0.222806753520201,-0.004626520930510662,0,0 days 00:00:04.374194
199,-0.2139226461491482,-0.004008043892292381,0,0 days 00:00:04.415112
200,-0.20157527022975932,-0.07944818796706914,0,0 days 00:00:05.001480
201,-0.2130303776169713,0.020516666448954377,0,0 days 00:00:04.609807
